Test Name,M-max Lower Leg Ampl Lines
Test Item,Left TA
Patient Name,"mid  s2718tdvg"
Patient ID,
Test Date,9/24/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 80 mA : 200 탎","Tr 3 : 100 mA : 200 탎","Tr 4 : 100 mA : 300 탎","Tr 5 : 100 mA : 400 탎","Tr 6 : 100 mA : 400 탎","Tr 7 : 100 mA : 400 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 500 탎","Tr 11 : 100 mA : 500 탎","Tr 12 : 100 mA : 500 탎","Tr 13 : 100 mA : 500 탎"
,18.310546875,58.746337891,104.522705078,128.173828125,145.721435547,98.419189453,109.100341797,76.293945313,96.893310547,77.819824219,35.858154297,63.323974609,95.367431641
,16.784667969,54.931640625,101.470947266,125.885009766,145.721435547,96.893310547,109.100341797,80.108642578,95.367431641,78.582763672,35.095214844,63.323974609,100.708007813
,15.258789063,51.879882813,99.182128906,124.359130859,143.432617188,96.130371094,109.100341797,83.923339844,93.078613281,79.345703125,38.146972656,62.561035156,105.285644531
,14.495849609,49.591064453,96.893310547,124.359130859,139.617919922,94.604492188,109.863281250,86.975097656,89.263916016,80.108642578,42.724609375,60.272216797,106.811523438
,14.495849609,46.539306641,95.367431641,122.833251953,137.329101563,92.315673828,110.626220703,88.500976563,84.686279297,82.397460938,47.302246094,57.983398438,108.337402344
,12.207031250,45.013427734,93.841552734,121.307373047,134.277343750,92.315673828,111.389160156,89.263916016,80.108642578,84.686279297,51.879882813,57.220458984,108.337402344
,12.207031250,44.250488281,92.315673828,121.307373047,130.462646484,91.552734375,111.389160156,88.500976563,75.531005859,86.975097656,55.694580078,57.220458984,108.337402344
,11.444091797,43.487548828,91.552734375,120.544433594,128.173828125,91.552734375,110.626220703,86.975097656,71.716308594,90.026855469,58.746337891,60.272216797,109.100341797
,9.918212891,44.250488281,91.552734375,120.544433594,125.885009766,93.078613281,110.626220703,86.212158203,68.664550781,93.841552734,61.798095703,63.323974609,109.863281250
,10.681152344,45.776367188,91.552734375,122.070312500,124.359130859,94.604492188,109.100341797,85.449218750,66.375732422,96.130371094,64.086914063,64.086914063,111.389160156
,12.207031250,46.539306641,93.841552734,124.359130859,123.596191406,95.367431641,108.337402344,84.686279297,65.612792969,99.182128906,66.375732422,64.086914063,112.915039063
,14.495849609,48.065185547,93.841552734,126.647949219,122.833251953,97.656250000,106.811523438,86.212158203,64.849853516,101.470947266,67.901611328,62.561035156,112.152099609
,18.310546875,48.065185547,93.841552734,130.462646484,122.070312500,97.656250000,105.285644531,86.975097656,64.849853516,102.233886719,69.427490234,59.509277344,112.915039063
,21.362304688,48.828125000,94.604492188,133.514404297,121.307373047,96.893310547,104.522705078,87.738037109,63.323974609,102.996826172,70.953369141,57.220458984,112.152099609
,23.651123047,48.065185547,95.367431641,135.803222656,119.781494141,96.893310547,102.996826172,88.500976563,61.035156250,102.996826172,70.953369141,54.168701172,112.152099609
,24.414062500,48.065185547,96.893310547,136.566162109,119.018554688,96.130371094,101.470947266,88.500976563,60.272216797,101.470947266,69.427490234,48.828125000,115.203857422
,24.414062500,47.302246094,97.656250000,137.329101563,117.492675781,96.130371094,98.419189453,89.263916016,58.746337891,100.708007813,67.138671875,43.487548828,117.492675781
,22.888183594,45.776367188,98.419189453,135.803222656,117.492675781,95.367431641,96.130371094,90.789794922,58.746337891,100.708007813,62.561035156,37.384033203,121.307373047
,21.362304688,47.302246094,96.893310547,133.514404297,115.966796875,94.604492188,93.841552734,93.841552734,60.272216797,100.708007813,59.509277344,32.806396484,125.122070313
,22.125244141,48.828125000,96.893310547,133.514404297,114.440917969,93.078613281,91.552734375,96.130371094,61.035156250,100.708007813,58.746337891,28.228759766,126.647949219
,22.888183594,50.354003906,98.419189453,132.751464844,113.677978516,90.789794922,88.500976563,97.656250000,61.798095703,100.708007813,58.746337891,26.702880859,127.410888672
,23.651123047,54.168701172,99.182128906,133.514404297,112.915039063,89.263916016,85.449218750,98.419189453,61.035156250,99.182128906,61.035156250,24.414062500,128.173828125
,24.414062500,57.220458984,101.470947266,134.277343750,111.389160156,88.500976563,83.923339844,98.419189453,60.272216797,97.656250000,62.561035156,22.125244141,127.410888672
,24.414062500,58.746337891,102.996826172,134.277343750,109.863281250,88.500976563,82.397460938,98.419189453,60.272216797,96.130371094,62.561035156,21.362304688,127.410888672
,22.888183594,61.035156250,102.996826172,134.277343750,106.811523438,89.263916016,82.397460938,98.419189453,60.272216797,94.604492188,62.561035156,21.362304688,126.647949219
,21.362304688,62.561035156,102.233886719,135.040283203,102.996826172,89.263916016,83.160400391,96.893310547,61.035156250,93.841552734,61.798095703,20.599365234,127.410888672
,19.836425781,62.561035156,101.470947266,135.040283203,97.656250000,88.500976563,82.397460938,95.367431641,61.798095703,92.315673828,63.323974609,21.362304688,128.173828125
,17.547607422,63.323974609,99.182128906,134.277343750,93.078613281,87.738037109,83.160400391,93.841552734,61.035156250,90.789794922,65.612792969,22.888183594,128.173828125
,17.547607422,62.561035156,96.893310547,131.988525391,88.500976563,88.500976563,83.160400391,92.315673828,61.035156250,87.738037109,67.901611328,24.414062500,128.936767578
,17.547607422,62.561035156,93.841552734,128.173828125,84.686279297,89.263916016,83.160400391,90.026855469,60.272216797,85.449218750,70.190429688,26.702880859,125.885009766
,18.310546875,61.798095703,91.552734375,122.833251953,83.160400391,90.789794922,83.923339844,89.263916016,60.272216797,82.397460938,68.664550781,28.228759766,121.307373047
,19.836425781,59.509277344,89.263916016,118.255615234,79.345703125,91.552734375,84.686279297,86.212158203,58.746337891,80.108642578,67.138671875,28.991699219,116.729736328
,19.073486328,57.983398438,87.738037109,113.677978516,75.531005859,90.789794922,85.449218750,82.397460938,57.220458984,76.293945313,64.086914063,29.754638672,111.389160156
,19.073486328,54.931640625,86.975097656,109.863281250,72.479248047,90.026855469,84.686279297,80.108642578,56.457519531,73.242187500,61.035156250,29.754638672,108.337402344
,17.547607422,52.642822266,86.212158203,106.811523438,67.138671875,88.500976563,84.686279297,76.293945313,56.457519531,69.427490234,60.272216797,29.754638672,106.811523438
,16.784667969,50.354003906,85.449218750,102.996826172,63.323974609,87.738037109,83.923339844,74.005126953,57.220458984,67.138671875,58.746337891,29.754638672,106.811523438
,17.547607422,48.065185547,83.923339844,100.708007813,61.798095703,86.975097656,82.397460938,71.716308594,60.272216797,68.664550781,57.983398438,29.754638672,106.048583984
,16.021728516,47.302246094,81.634521484,96.893310547,58.746337891,87.738037109,83.160400391,68.664550781,62.561035156,69.427490234,57.983398438,30.517578125,104.522705078
,16.021728516,47.302246094,79.345703125,94.604492188,56.457519531,87.738037109,83.923339844,65.612792969,64.849853516,70.953369141,57.220458984,31.280517578,102.233886719
,15.258789063,47.302246094,77.056884766,92.315673828,52.642822266,86.975097656,84.686279297,60.272216797,67.901611328,70.953369141,54.931640625,31.280517578,99.945068359
,12.969970703,47.302246094,75.531005859,89.263916016,47.302246094,86.212158203,84.686279297,54.931640625,70.953369141,70.190429688,52.642822266,32.043457031,98.419189453
,12.207031250,45.013427734,74.768066406,87.738037109,42.724609375,83.923339844,84.686279297,51.116943359,73.242187500,70.190429688,49.591064453,32.043457031,99.182128906
,11.444091797,41.961669922,74.768066406,85.449218750,37.384033203,80.871582031,83.923339844,48.828125000,76.293945313,70.953369141,46.539306641,33.569335938,101.470947266
,10.681152344,38.146972656,74.768066406,83.923339844,34.332275391,77.056884766,84.686279297,48.065185547,78.582763672,72.479248047,44.250488281,35.095214844,102.996826172
,12.969970703,33.569335938,75.531005859,83.923339844,33.569335938,74.005126953,85.449218750,48.828125000,80.108642578,73.242187500,42.724609375,38.146972656,104.522705078
,13.732910156,30.517578125,74.768066406,83.160400391,32.043457031,70.190429688,85.449218750,49.591064453,81.634521484,73.242187500,41.961669922,41.198730469,106.048583984
,14.495849609,25.939941406,73.242187500,83.923339844,32.806396484,67.138671875,83.923339844,50.354003906,83.160400391,72.479248047,40.435791016,43.487548828,106.048583984
,16.021728516,22.888183594,70.953369141,83.160400391,34.332275391,64.849853516,81.634521484,50.354003906,84.686279297,70.953369141,38.909912109,47.302246094,108.337402344
,14.495849609,19.073486328,67.901611328,80.871582031,35.095214844,62.561035156,79.345703125,49.591064453,86.212158203,70.190429688,38.909912109,51.116943359,108.337402344
,13.732910156,16.021728516,64.086914063,78.582763672,36.621093750,59.509277344,77.056884766,48.828125000,88.500976563,70.190429688,39.672851563,55.694580078,109.863281250
,13.732910156,16.021728516,60.272216797,77.056884766,36.621093750,57.220458984,76.293945313,47.302246094,90.789794922,69.427490234,42.724609375,60.272216797,111.389160156
,12.969970703,16.021728516,57.983398438,75.531005859,35.858154297,55.694580078,77.056884766,45.013427734,92.315673828,69.427490234,46.539306641,64.086914063,112.152099609
,15.258789063,16.784667969,54.931640625,74.005126953,36.621093750,54.931640625,74.768066406,44.250488281,93.078613281,70.190429688,50.354003906,66.375732422,113.677978516
,16.021728516,19.073486328,54.168701172,70.953369141,36.621093750,54.931640625,74.768066406,44.250488281,93.078613281,70.190429688,54.168701172,68.664550781,114.440917969
,17.547607422,20.599365234,51.116943359,67.138671875,38.146972656,56.457519531,73.242187500,46.539306641,91.552734375,71.716308594,56.457519531,70.190429688,113.677978516
,19.073486328,20.599365234,49.591064453,63.323974609,38.909912109,56.457519531,70.953369141,49.591064453,89.263916016,72.479248047,59.509277344,72.479248047,112.152099609
,19.073486328,22.125244141,48.065185547,57.220458984,38.146972656,57.983398438,70.953369141,53.405761719,86.975097656,72.479248047,61.798095703,74.768066406,111.389160156
,19.073486328,22.125244141,47.302246094,52.642822266,37.384033203,57.983398438,69.427490234,56.457519531,84.686279297,71.716308594,64.086914063,77.056884766,111.389160156
,19.073486328,22.125244141,48.065185547,46.539306641,35.858154297,57.983398438,70.190429688,60.272216797,83.160400391,69.427490234,66.375732422,80.108642578,112.915039063
,19.073486328,22.125244141,48.065185547,41.198730469,33.569335938,57.983398438,71.716308594,63.323974609,81.634521484,66.375732422,66.375732422,81.634521484,114.440917969
,20.599365234,21.362304688,48.828125000,37.384033203,31.280517578,57.220458984,73.242187500,65.612792969,79.345703125,62.561035156,65.612792969,82.397460938,115.966796875
,22.125244141,22.125244141,48.828125000,32.806396484,28.991699219,57.220458984,73.242187500,66.375732422,77.056884766,57.983398438,66.375732422,82.397460938,118.255615234
,22.888183594,22.125244141,48.828125000,28.991699219,27.465820313,56.457519531,73.242187500,67.138671875,74.768066406,56.457519531,65.612792969,81.634521484,119.781494141
,23.651123047,23.651123047,49.591064453,24.414062500,25.177001953,56.457519531,70.953369141,67.901611328,72.479248047,55.694580078,67.138671875,80.871582031,122.833251953
,24.414062500,24.414062500,49.591064453,19.836425781,23.651123047,56.457519531,68.664550781,68.664550781,69.427490234,55.694580078,67.901611328,79.345703125,126.647949219
,25.939941406,25.177001953,49.591064453,16.021728516,24.414062500,56.457519531,65.612792969,70.190429688,67.138671875,57.220458984,67.138671875,77.056884766,131.988525391
,27.465820313,25.939941406,48.828125000,12.207031250,25.177001953,57.220458984,62.561035156,70.953369141,64.849853516,57.983398438,67.138671875,74.005126953,137.329101563
,27.465820313,25.939941406,45.013427734,9.155273438,27.465820313,56.457519531,60.272216797,72.479248047,63.323974609,58.746337891,67.138671875,70.190429688,143.432617188
,27.465820313,26.702880859,43.487548828,6.103515625,28.228759766,54.931640625,57.220458984,74.768066406,62.561035156,61.035156250,66.375732422,67.138671875,148.773193359
,26.702880859,28.228759766,41.961669922,3.051757813,29.754638672,53.405761719,55.694580078,77.056884766,61.035156250,62.561035156,65.612792969,64.849853516,151.824951172
,26.702880859,28.991699219,41.198730469,0.000000000,30.517578125,53.405761719,53.405761719,79.345703125,58.746337891,62.561035156,64.086914063,61.798095703,154.876708984
,26.702880859,29.754638672,43.487548828,-3.051757813,32.043457031,54.168701172,51.116943359,80.108642578,57.220458984,64.086914063,62.561035156,58.746337891,155.639648438
,26.702880859,29.754638672,44.250488281,-6.866455078,34.332275391,55.694580078,50.354003906,80.108642578,55.694580078,63.323974609,59.509277344,54.931640625,156.402587891
,27.465820313,28.228759766,45.013427734,-9.918212891,36.621093750,58.746337891,49.591064453,79.345703125,54.931640625,63.323974609,57.983398438,51.116943359,157.928466797
,26.702880859,27.465820313,47.302246094,-11.444091797,38.909912109,61.798095703,48.828125000,79.345703125,54.931640625,62.561035156,56.457519531,48.065185547,160.217285156
,27.465820313,26.702880859,46.539306641,-12.207031250,40.435791016,67.138671875,48.828125000,79.345703125,55.694580078,61.035156250,54.168701172,45.776367188,161.743164063
,27.465820313,25.939941406,48.065185547,-11.444091797,41.961669922,73.242187500,47.302246094,80.108642578,55.694580078,60.272216797,51.879882813,42.724609375,164.031982422
,27.465820313,26.702880859,48.828125000,-9.155273438,41.961669922,77.819824219,45.013427734,79.345703125,56.457519531,58.746337891,48.828125000,39.672851563,164.794921875
,28.228759766,25.939941406,48.828125000,-6.866455078,43.487548828,82.397460938,43.487548828,79.345703125,56.457519531,57.220458984,45.776367188,36.621093750,165.557861328
,27.465820313,24.414062500,49.591064453,-4.577636719,45.013427734,84.686279297,44.250488281,77.819824219,56.457519531,55.694580078,43.487548828,33.569335938,165.557861328
,27.465820313,24.414062500,48.828125000,-2.288818359,47.302246094,85.449218750,45.776367188,76.293945313,55.694580078,51.879882813,42.724609375,30.517578125,164.794921875
,26.702880859,22.888183594,50.354003906,0.000000000,50.354003906,86.212158203,47.302246094,74.768066406,56.457519531,49.591064453,42.724609375,27.465820313,163.269042969
,26.702880859,22.125244141,51.879882813,0.762939453,52.642822266,85.449218750,48.828125000,73.242187500,57.220458984,48.065185547,42.724609375,25.177001953,160.217285156
,26.702880859,22.125244141,53.405761719,3.051757813,55.694580078,85.449218750,48.065185547,70.953369141,57.220458984,46.539306641,41.198730469,23.651123047,156.402587891
,25.939941406,20.599365234,57.220458984,5.340576172,57.983398438,84.686279297,46.539306641,67.901611328,56.457519531,47.302246094,39.672851563,22.888183594,152.587890625
,25.177001953,19.836425781,58.746337891,6.103515625,61.035156250,84.686279297,46.539306641,64.086914063,54.931640625,47.302246094,38.909912109,22.125244141,148.010253906
,24.414062500,18.310546875,59.509277344,8.392333984,64.086914063,86.212158203,46.539306641,59.509277344,51.116943359,46.539306641,39.672851563,20.599365234,144.958496094
,24.414062500,18.310546875,61.035156250,10.681152344,65.612792969,86.212158203,47.302246094,54.931640625,49.591064453,47.302246094,40.435791016,20.599365234,142.669677734
,24.414062500,18.310546875,61.798095703,12.969970703,66.375732422,86.212158203,48.828125000,51.879882813,48.828125000,48.065185547,41.198730469,20.599365234,139.617919922
,25.177001953,19.073486328,63.323974609,16.784667969,65.612792969,83.923339844,49.591064453,49.591064453,48.065185547,49.591064453,41.961669922,22.125244141,136.566162109
,26.702880859,19.836425781,66.375732422,19.073486328,64.086914063,81.634521484,49.591064453,47.302246094,49.591064453,51.116943359,41.961669922,25.177001953,131.988525391
,25.939941406,19.836425781,68.664550781,19.836425781,62.561035156,78.582763672,50.354003906,46.539306641,50.354003906,53.405761719,42.724609375,28.228759766,128.173828125
,25.177001953,18.310546875,70.953369141,20.599365234,61.798095703,76.293945313,49.591064453,44.250488281,49.591064453,54.168701172,43.487548828,28.991699219,125.122070313
,24.414062500,17.547607422,74.005126953,19.836425781,61.035156250,74.005126953,49.591064453,42.724609375,49.591064453,54.168701172,44.250488281,28.991699219,122.833251953
,24.414062500,17.547607422,75.531005859,20.599365234,61.798095703,70.953369141,50.354003906,41.961669922,50.354003906,53.405761719,44.250488281,27.465820313,121.307373047
,25.939941406,19.073486328,76.293945313,22.125244141,61.798095703,67.138671875,50.354003906,41.198730469,51.879882813,51.879882813,44.250488281,25.939941406,119.781494141
,28.228759766,22.125244141,75.531005859,24.414062500,62.561035156,62.561035156,51.116943359,41.198730469,52.642822266,49.591064453,44.250488281,25.939941406,118.255615234
,29.754638672,24.414062500,73.242187500,27.465820313,64.086914063,58.746337891,52.642822266,41.198730469,52.642822266,47.302246094,43.487548828,25.177001953,115.966796875
,29.754638672,26.702880859,70.190429688,30.517578125,65.612792969,56.457519531,54.168701172,39.672851563,51.116943359,45.013427734,42.724609375,24.414062500,114.440917969
,28.991699219,26.702880859,67.138671875,32.806396484,66.375732422,54.168701172,55.694580078,38.146972656,48.828125000,42.724609375,42.724609375,22.125244141,112.915039063
,26.702880859,25.939941406,64.849853516,35.095214844,64.849853516,52.642822266,56.457519531,35.858154297,48.065185547,41.198730469,41.198730469,19.836425781,112.915039063
,25.177001953,25.939941406,64.086914063,36.621093750,61.798095703,51.879882813,57.220458984,32.806396484,48.065185547,40.435791016,40.435791016,18.310546875,112.152099609
,25.177001953,25.177001953,61.798095703,37.384033203,58.746337891,51.116943359,56.457519531,32.043457031,48.065185547,37.384033203,39.672851563,16.784667969,113.677978516
,25.939941406,25.177001953,60.272216797,38.909912109,54.931640625,49.591064453,56.457519531,30.517578125,50.354003906,36.621093750,38.909912109,17.547607422,114.440917969
,27.465820313,25.939941406,57.983398438,40.435791016,51.879882813,49.591064453,56.457519531,30.517578125,51.116943359,34.332275391,38.909912109,18.310546875,114.440917969
,28.991699219,25.939941406,55.694580078,42.724609375,50.354003906,48.828125000,57.983398438,31.280517578,50.354003906,32.806396484,38.909912109,19.836425781,116.729736328
,29.754638672,25.939941406,55.694580078,44.250488281,48.065185547,47.302246094,59.509277344,31.280517578,51.116943359,31.280517578,38.146972656,22.125244141,117.492675781
,29.754638672,25.177001953,54.931640625,45.776367188,46.539306641,46.539306641,60.272216797,32.806396484,50.354003906,29.754638672,37.384033203,23.651123047,117.492675781
,28.228759766,23.651123047,53.405761719,45.776367188,44.250488281,43.487548828,60.272216797,34.332275391,48.828125000,28.228759766,38.146972656,24.414062500,117.492675781
,27.465820313,22.888183594,50.354003906,45.013427734,42.724609375,40.435791016,60.272216797,35.095214844,49.591064453,28.228759766,38.909912109,25.177001953,116.729736328
,26.702880859,21.362304688,47.302246094,43.487548828,42.724609375,37.384033203,59.509277344,36.621093750,48.828125000,29.754638672,39.672851563,25.177001953,115.203857422
,25.177001953,19.836425781,42.724609375,42.724609375,44.250488281,34.332275391,60.272216797,38.146972656,47.302246094,33.569335938,41.961669922,24.414062500,115.203857422
,25.177001953,18.310546875,38.909912109,42.724609375,45.013427734,33.569335938,61.798095703,39.672851563,45.776367188,36.621093750,41.961669922,24.414062500,115.966796875
,23.651123047,15.258789063,35.858154297,43.487548828,47.302246094,32.806396484,62.561035156,40.435791016,42.724609375,41.198730469,41.198730469,24.414062500,114.440917969
,22.125244141,12.207031250,33.569335938,44.250488281,49.591064453,33.569335938,62.561035156,40.435791016,39.672851563,46.539306641,41.961669922,26.702880859,114.440917969
,22.125244141,8.392333984,32.043457031,43.487548828,51.879882813,35.095214844,62.561035156,38.909912109,35.095214844,50.354003906,41.961669922,27.465820313,113.677978516
,21.362304688,3.051757813,32.043457031,39.672851563,55.694580078,35.095214844,61.035156250,37.384033203,32.043457031,55.694580078,42.724609375,28.991699219,112.152099609
,21.362304688,0.000000000,34.332275391,35.858154297,57.220458984,35.858154297,60.272216797,36.621093750,29.754638672,59.509277344,45.013427734,28.991699219,110.626220703
,22.125244141,-2.288818359,35.095214844,32.806396484,58.746337891,36.621093750,57.983398438,35.095214844,28.228759766,61.798095703,45.013427734,25.939941406,108.337402344
,21.362304688,-4.577636719,37.384033203,30.517578125,58.746337891,38.146972656,55.694580078,34.332275391,28.228759766,64.086914063,45.776367188,24.414062500,107.574462891
,22.125244141,-3.814697266,37.384033203,29.754638672,58.746337891,41.198730469,54.168701172,35.858154297,27.465820313,65.612792969,45.776367188,19.836425781,106.811523438
,22.888183594,-3.051757813,37.384033203,29.754638672,58.746337891,43.487548828,52.642822266,37.384033203,26.702880859,67.901611328,45.013427734,15.258789063,107.574462891
,22.125244141,-3.051757813,38.146972656,29.754638672,57.220458984,44.250488281,51.879882813,38.146972656,27.465820313,70.190429688,43.487548828,12.207031250,109.100341797
,22.888183594,-4.577636719,37.384033203,30.517578125,57.983398438,44.250488281,51.116943359,39.672851563,26.702880859,71.716308594,39.672851563,7.629394531,110.626220703
,22.888183594,-6.103515625,38.146972656,32.043457031,56.457519531,43.487548828,49.591064453,38.909912109,27.465820313,72.479248047,35.095214844,2.288818359,112.915039063
,22.888183594,-7.629394531,39.672851563,33.569335938,54.931640625,42.724609375,47.302246094,38.146972656,30.517578125,72.479248047,30.517578125,-0.762939453,114.440917969
,23.651123047,-9.155273438,38.909912109,35.858154297,54.931640625,41.198730469,44.250488281,39.672851563,33.569335938,71.716308594,25.177001953,-4.577636719,114.440917969
,23.651123047,-9.155273438,40.435791016,36.621093750,54.168701172,39.672851563,41.198730469,41.198730469,36.621093750,70.953369141,22.125244141,-6.103515625,115.203857422
,21.362304688,-9.918212891,40.435791016,36.621093750,54.168701172,37.384033203,39.672851563,41.961669922,37.384033203,69.427490234,19.836425781,-7.629394531,115.966796875
,19.836425781,-11.444091797,40.435791016,36.621093750,55.694580078,35.095214844,37.384033203,43.487548828,36.621093750,68.664550781,16.784667969,-9.155273438,117.492675781
,16.021728516,-11.444091797,39.672851563,36.621093750,57.220458984,34.332275391,35.858154297,43.487548828,35.095214844,67.138671875,16.784667969,-9.918212891,118.255615234
,12.969970703,-12.969970703,38.146972656,37.384033203,56.457519531,35.095214844,32.806396484,41.961669922,32.806396484,64.849853516,16.021728516,-9.918212891,119.018554688
,11.444091797,-14.495849609,38.146972656,38.909912109,56.457519531,35.095214844,28.991699219,40.435791016,31.280517578,62.561035156,14.495849609,-8.392333984,118.255615234
,9.918212891,-16.021728516,38.146972656,40.435791016,55.694580078,38.146972656,25.177001953,38.909912109,30.517578125,60.272216797,16.021728516,-4.577636719,116.729736328
,9.918212891,-18.310546875,37.384033203,42.724609375,54.931640625,38.909912109,22.125244141,37.384033203,31.280517578,58.746337891,17.547607422,-1.525878906,116.729736328
,9.155273438,-19.073486328,38.909912109,45.013427734,54.931640625,38.909912109,21.362304688,35.858154297,32.806396484,57.220458984,19.836425781,1.525878906,115.966796875
,9.155273438,-17.547607422,39.672851563,45.776367188,53.405761719,40.435791016,23.651123047,35.858154297,32.806396484,54.931640625,22.888183594,3.051757813,113.677978516
,8.392333984,-15.258789063,39.672851563,47.302246094,52.642822266,40.435791016,25.939941406,35.095214844,33.569335938,53.405761719,25.177001953,3.814697266,112.152099609
,8.392333984,-13.732910156,41.198730469,47.302246094,48.828125000,41.961669922,28.228759766,33.569335938,34.332275391,51.879882813,26.702880859,5.340576172,107.574462891
,8.392333984,-12.969970703,40.435791016,47.302246094,46.539306641,43.487548828,30.517578125,32.043457031,33.569335938,50.354003906,28.228759766,6.103515625,101.470947266
,7.629394531,-12.969970703,39.672851563,48.065185547,44.250488281,42.724609375,32.043457031,28.991699219,34.332275391,50.354003906,28.991699219,7.629394531,98.419189453
,7.629394531,-13.732910156,39.672851563,49.591064453,41.961669922,42.724609375,33.569335938,25.939941406,35.858154297,49.591064453,29.754638672,9.155273438,95.367431641
,6.103515625,-13.732910156,38.146972656,51.116943359,43.487548828,41.198730469,35.095214844,25.177001953,37.384033203,48.065185547,28.991699219,10.681152344,93.841552734
,4.577636719,-13.732910156,38.146972656,51.116943359,44.250488281,39.672851563,35.858154297,22.888183594,38.909912109,46.539306641,28.991699219,12.969970703,94.604492188
,3.051757813,-14.495849609,38.146972656,50.354003906,44.250488281,38.146972656,37.384033203,22.888183594,39.672851563,45.013427734,28.228759766,13.732910156,93.841552734
,1.525878906,-16.784667969,38.909912109,48.828125000,45.776367188,36.621093750,37.384033203,23.651123047,41.198730469,45.776367188,26.702880859,13.732910156,92.315673828
,0.000000000,-17.547607422,39.672851563,47.302246094,45.776367188,35.858154297,38.909912109,24.414062500,42.724609375,47.302246094,28.991699219,13.732910156,92.315673828
,-0.762939453,-17.547607422,39.672851563,47.302246094,45.776367188,34.332275391,39.672851563,26.702880859,45.776367188,48.828125000,30.517578125,12.969970703,91.552734375
,-1.525878906,-17.547607422,39.672851563,47.302246094,45.776367188,29.754638672,40.435791016,26.702880859,48.828125000,49.591064453,32.806396484,12.969970703,91.552734375
,-3.814697266,-16.021728516,40.435791016,48.065185547,44.250488281,25.177001953,41.198730469,27.465820313,51.116943359,49.591064453,35.095214844,15.258789063,92.315673828
,-4.577636719,-15.258789063,42.724609375,48.828125000,41.961669922,18.310546875,41.198730469,28.991699219,54.168701172,50.354003906,35.095214844,16.021728516,93.078613281
,-6.866455078,-16.021728516,45.776367188,49.591064453,40.435791016,12.969970703,42.724609375,29.754638672,56.457519531,51.879882813,35.095214844,19.073486328,93.078613281
,-9.155273438,-13.732910156,48.828125000,51.116943359,39.672851563,10.681152344,45.776367188,32.043457031,58.746337891,52.642822266,36.621093750,22.125244141,93.841552734
,-9.918212891,-13.732910156,50.354003906,53.405761719,39.672851563,10.681152344,48.828125000,34.332275391,61.798095703,54.168701172,37.384033203,23.651123047,94.604492188
,-9.918212891,-14.495849609,51.116943359,55.694580078,38.909912109,10.681152344,52.642822266,35.095214844,64.086914063,53.405761719,39.672851563,27.465820313,95.367431641
,-9.918212891,-13.732910156,49.591064453,57.983398438,38.146972656,10.681152344,54.931640625,36.621093750,66.375732422,52.642822266,41.961669922,31.280517578,95.367431641
,-6.866455078,-15.258789063,47.302246094,59.509277344,36.621093750,10.681152344,55.694580078,37.384033203,68.664550781,52.642822266,44.250488281,35.858154297,95.367431641
,-5.340576172,-16.021728516,45.776367188,58.746337891,33.569335938,11.444091797,57.220458984,37.384033203,70.190429688,52.642822266,46.539306641,41.961669922,94.604492188
,-4.577636719,-16.784667969,42.724609375,58.746337891,32.806396484,11.444091797,57.983398438,38.909912109,70.190429688,53.405761719,48.828125000,48.065185547,94.604492188
,-2.288818359,-16.021728516,40.435791016,57.220458984,32.806396484,12.207031250,59.509277344,38.909912109,69.427490234,54.168701172,51.879882813,53.405761719,96.893310547
,-1.525878906,-12.969970703,38.146972656,55.694580078,33.569335938,12.207031250,61.035156250,36.621093750,68.664550781,54.168701172,54.931640625,57.220458984,99.182128906
,0.000000000,-10.681152344,35.858154297,53.405761719,36.621093750,12.207031250,60.272216797,34.332275391,67.901611328,52.642822266,56.457519531,60.272216797,102.233886719
,0.000000000,-7.629394531,34.332275391,49.591064453,39.672851563,12.969970703,60.272216797,30.517578125,67.901611328,52.642822266,58.746337891,63.323974609,102.996826172
,0.000000000,-4.577636719,32.806396484,47.302246094,42.724609375,14.495849609,60.272216797,27.465820313,65.612792969,51.879882813,60.272216797,66.375732422,102.233886719
,1.525878906,-3.814697266,31.280517578,44.250488281,45.776367188,14.495849609,60.272216797,24.414062500,64.086914063,52.642822266,61.035156250,70.190429688,102.233886719
,2.288818359,-2.288818359,30.517578125,41.198730469,48.065185547,16.021728516,62.561035156,22.125244141,60.272216797,53.405761719,62.561035156,74.005126953,102.233886719
,5.340576172,-0.762939453,30.517578125,40.435791016,49.591064453,16.021728516,63.323974609,19.836425781,56.457519531,52.642822266,64.849853516,77.819824219,103.759765625
,7.629394531,0.000000000,32.043457031,38.909912109,49.591064453,16.021728516,64.086914063,17.547607422,54.168701172,52.642822266,67.138671875,79.345703125,105.285644531
,9.155273438,2.288818359,35.095214844,37.384033203,50.354003906,16.784667969,64.849853516,16.784667969,53.405761719,52.642822266,70.953369141,81.634521484,106.048583984
,12.207031250,3.814697266,38.146972656,38.146972656,50.354003906,16.784667969,64.086914063,16.021728516,52.642822266,51.879882813,72.479248047,80.871582031,108.337402344
,13.732910156,5.340576172,40.435791016,38.146972656,50.354003906,16.784667969,64.086914063,15.258789063,53.405761719,51.116943359,73.242187500,78.582763672,111.389160156
,16.021728516,6.103515625,40.435791016,38.146972656,51.879882813,16.021728516,63.323974609,16.784667969,53.405761719,51.116943359,73.242187500,76.293945313,115.203857422
