Test Name,M-max Lower Leg Ampl Lines
Test Item,Left Gastroc
Patient Name,"followup  s2718tdvg"
Patient ID,
Test Date,11/19/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 28 mA : 200 탎","Tr 3 : 67 mA : 200 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 200 탎","Tr 6 : 100 mA : 200 탎","Tr 7 : 100 mA : 200 탎","Tr 8 : 100 mA : 300 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎","Tr 11 : 100 mA : 400 탎","Tr 12 : 100 mA : 400 탎","Tr 13 : 100 mA : 500 탎"
,18.310546875,75.531005859,126.647949219,106.811523438,111.389160156,102.996826172,106.811523438,135.803222656,127.410888672,114.440917969,128.936767578,106.048583984,130.462646484
,17.547607422,75.531005859,125.885009766,105.285644531,110.626220703,99.182128906,106.811523438,133.514404297,127.410888672,112.915039063,127.410888672,103.759765625,130.462646484
,18.310546875,75.531005859,125.885009766,104.522705078,109.100341797,96.130371094,107.574462891,131.225585938,128.173828125,112.915039063,126.647949219,102.233886719,130.462646484
,17.547607422,76.293945313,126.647949219,103.759765625,107.574462891,95.367431641,107.574462891,129.699707031,128.173828125,112.152099609,126.647949219,101.470947266,130.462646484
,16.784667969,75.531005859,128.936767578,102.996826172,106.811523438,93.841552734,107.574462891,128.936767578,128.173828125,112.152099609,126.647949219,101.470947266,130.462646484
,18.310546875,75.531005859,129.699707031,102.996826172,106.048583984,90.789794922,109.863281250,128.173828125,129.699707031,112.152099609,126.647949219,102.233886719,130.462646484
,20.599365234,77.056884766,130.462646484,101.470947266,106.811523438,87.738037109,111.389160156,126.647949219,130.462646484,111.389160156,126.647949219,102.233886719,130.462646484
,22.888183594,76.293945313,129.699707031,99.182128906,107.574462891,84.686279297,115.203857422,125.885009766,131.225585938,110.626220703,125.122070313,102.233886719,129.699707031
,25.177001953,76.293945313,128.173828125,97.656250000,109.100341797,81.634521484,119.018554688,125.122070313,132.751464844,109.863281250,124.359130859,101.470947266,128.173828125
,25.939941406,75.531005859,126.647949219,95.367431641,111.389160156,81.634521484,122.070312500,124.359130859,133.514404297,109.863281250,123.596191406,100.708007813,128.173828125
,25.177001953,74.768066406,124.359130859,96.130371094,113.677978516,81.634521484,124.359130859,123.596191406,135.040283203,110.626220703,123.596191406,100.708007813,126.647949219
,22.888183594,75.531005859,121.307373047,96.893310547,115.966796875,81.634521484,125.885009766,123.596191406,135.803222656,111.389160156,123.596191406,101.470947266,126.647949219
,20.599365234,75.531005859,119.781494141,96.130371094,119.018554688,83.160400391,125.885009766,122.833251953,136.566162109,112.915039063,124.359130859,102.233886719,126.647949219
,19.073486328,75.531005859,116.729736328,95.367431641,122.833251953,82.397460938,125.122070313,122.833251953,135.040283203,115.203857422,125.122070313,103.759765625,125.885009766
,16.784667969,75.531005859,115.203857422,92.315673828,125.122070313,82.397460938,123.596191406,121.307373047,133.514404297,117.492675781,125.885009766,105.285644531,124.359130859
,17.547607422,74.768066406,115.203857422,89.263916016,127.410888672,83.160400391,122.833251953,119.018554688,131.988525391,120.544433594,126.647949219,106.811523438,122.833251953
,17.547607422,76.293945313,116.729736328,87.738037109,128.173828125,83.923339844,122.070312500,117.492675781,130.462646484,122.070312500,128.173828125,108.337402344,119.781494141
,17.547607422,77.056884766,119.018554688,86.212158203,128.936767578,85.449218750,120.544433594,114.440917969,129.699707031,123.596191406,129.699707031,109.100341797,118.255615234
,19.836425781,78.582763672,121.307373047,85.449218750,129.699707031,86.975097656,117.492675781,112.915039063,128.936767578,124.359130859,130.462646484,109.100341797,117.492675781
,22.125244141,78.582763672,121.307373047,85.449218750,130.462646484,89.263916016,115.203857422,112.915039063,129.699707031,122.833251953,131.225585938,110.626220703,117.492675781
,22.888183594,79.345703125,122.070312500,84.686279297,131.988525391,93.078613281,113.677978516,112.915039063,129.699707031,121.307373047,131.988525391,109.863281250,118.255615234
,25.939941406,78.582763672,122.070312500,83.923339844,131.988525391,96.893310547,113.677978516,114.440917969,129.699707031,120.544433594,132.751464844,112.152099609,119.018554688
,26.702880859,80.108642578,122.070312500,82.397460938,131.225585938,102.233886719,114.440917969,115.203857422,128.936767578,119.018554688,131.988525391,112.152099609,119.018554688
,26.702880859,80.871582031,122.070312500,80.871582031,130.462646484,106.811523438,113.677978516,113.677978516,125.885009766,116.729736328,131.988525391,111.389160156,117.492675781
,27.465820313,80.871582031,121.307373047,80.108642578,128.173828125,109.863281250,112.915039063,112.152099609,123.596191406,115.203857422,130.462646484,110.626220703,116.729736328
,27.465820313,81.634521484,119.781494141,80.108642578,128.173828125,112.915039063,110.626220703,109.863281250,120.544433594,112.152099609,128.936767578,109.863281250,116.729736328
,27.465820313,80.871582031,116.729736328,83.160400391,128.173828125,114.440917969,108.337402344,108.337402344,119.781494141,109.100341797,127.410888672,109.100341797,118.255615234
,27.465820313,81.634521484,113.677978516,85.449218750,128.173828125,115.966796875,108.337402344,106.811523438,119.018554688,106.048583984,126.647949219,109.100341797,121.307373047
,26.702880859,81.634521484,111.389160156,86.975097656,130.462646484,119.018554688,107.574462891,105.285644531,118.255615234,103.759765625,125.885009766,109.100341797,125.122070313
,26.702880859,81.634521484,109.863281250,86.975097656,129.699707031,122.070312500,107.574462891,103.759765625,117.492675781,100.708007813,124.359130859,108.337402344,128.173828125
,25.939941406,82.397460938,109.100341797,83.923339844,129.699707031,124.359130859,107.574462891,102.996826172,117.492675781,98.419189453,123.596191406,107.574462891,130.462646484
,26.702880859,82.397460938,109.863281250,83.160400391,129.699707031,124.359130859,104.522705078,101.470947266,116.729736328,96.130371094,121.307373047,106.811523438,131.225585938
,27.465820313,83.923339844,109.100341797,80.871582031,129.699707031,121.307373047,102.233886719,102.996826172,117.492675781,94.604492188,119.018554688,105.285644531,128.936767578
,28.228759766,85.449218750,107.574462891,79.345703125,129.699707031,116.729736328,99.182128906,103.759765625,118.255615234,96.130371094,117.492675781,103.759765625,127.410888672
,29.754638672,86.212158203,105.285644531,78.582763672,129.699707031,112.915039063,96.893310547,104.522705078,118.255615234,98.419189453,115.966796875,102.233886719,125.122070313
,29.754638672,86.975097656,102.233886719,76.293945313,128.173828125,109.100341797,95.367431641,106.048583984,117.492675781,102.233886719,115.203857422,99.945068359,123.596191406
,29.754638672,86.212158203,99.182128906,74.768066406,125.885009766,107.574462891,93.841552734,106.048583984,115.203857422,106.048583984,115.203857422,97.656250000,125.122070313
,29.754638672,86.212158203,96.893310547,72.479248047,122.833251953,104.522705078,92.315673828,106.048583984,113.677978516,109.100341797,113.677978516,97.656250000,126.647949219
,29.754638672,85.449218750,94.604492188,69.427490234,119.781494141,101.470947266,90.026855469,106.811523438,112.152099609,111.389160156,112.915039063,96.893310547,127.410888672
,30.517578125,84.686279297,92.315673828,66.375732422,117.492675781,98.419189453,86.975097656,106.048583984,111.389160156,113.677978516,112.915039063,95.367431641,128.173828125
,31.280517578,83.160400391,90.789794922,62.561035156,114.440917969,94.604492188,85.449218750,104.522705078,112.152099609,115.966796875,112.152099609,94.604492188,128.173828125
,31.280517578,81.634521484,88.500976563,60.272216797,112.152099609,91.552734375,83.160400391,103.759765625,112.915039063,118.255615234,112.915039063,92.315673828,127.410888672
,29.754638672,80.871582031,86.212158203,59.509277344,111.389160156,90.026855469,82.397460938,101.470947266,114.440917969,119.018554688,112.915039063,90.789794922,125.885009766
,27.465820313,79.345703125,83.923339844,59.509277344,109.863281250,88.500976563,82.397460938,101.470947266,115.203857422,119.781494141,113.677978516,91.552734375,122.833251953
,25.177001953,77.819824219,81.634521484,60.272216797,110.626220703,87.738037109,82.397460938,99.945068359,115.966796875,119.781494141,115.966796875,91.552734375,119.781494141
,23.651123047,77.056884766,79.345703125,60.272216797,111.389160156,86.975097656,82.397460938,99.945068359,116.729736328,119.018554688,115.966796875,91.552734375,115.966796875
,22.125244141,74.768066406,77.056884766,59.509277344,111.389160156,86.212158203,82.397460938,99.182128906,116.729736328,119.018554688,116.729736328,91.552734375,113.677978516
,21.362304688,74.005126953,75.531005859,57.983398438,111.389160156,84.686279297,82.397460938,99.182128906,116.729736328,118.255615234,117.492675781,90.789794922,112.152099609
,20.599365234,74.768066406,74.005126953,57.220458984,111.389160156,83.923339844,83.160400391,99.182128906,117.492675781,118.255615234,115.966796875,90.789794922,110.626220703
,17.547607422,74.005126953,74.005126953,54.931640625,109.863281250,83.160400391,83.160400391,99.182128906,119.018554688,117.492675781,115.203857422,90.026855469,109.863281250
,16.784667969,74.005126953,74.005126953,54.168701172,107.574462891,82.397460938,83.160400391,97.656250000,120.544433594,117.492675781,113.677978516,89.263916016,109.863281250
,15.258789063,74.005126953,73.242187500,52.642822266,106.048583984,83.160400391,81.634521484,97.656250000,122.833251953,116.729736328,112.152099609,89.263916016,109.100341797
,15.258789063,72.479248047,72.479248047,51.879882813,105.285644531,81.634521484,79.345703125,96.893310547,124.359130859,115.203857422,112.152099609,87.738037109,111.389160156
,16.784667969,71.716308594,71.716308594,51.879882813,104.522705078,80.871582031,78.582763672,96.130371094,124.359130859,114.440917969,112.152099609,86.975097656,112.152099609
,17.547607422,70.953369141,68.664550781,50.354003906,105.285644531,80.108642578,78.582763672,95.367431641,123.596191406,113.677978516,112.915039063,86.975097656,112.915039063
,18.310546875,69.427490234,67.901611328,51.116943359,103.759765625,79.345703125,80.108642578,94.604492188,122.833251953,113.677978516,114.440917969,84.686279297,113.677978516
,18.310546875,68.664550781,67.138671875,50.354003906,100.708007813,78.582763672,83.923339844,94.604492188,122.070312500,113.677978516,113.677978516,86.212158203,112.152099609
,17.547607422,66.375732422,66.375732422,50.354003906,97.656250000,78.582763672,85.449218750,94.604492188,120.544433594,113.677978516,114.440917969,86.212158203,110.626220703
,16.784667969,64.849853516,67.138671875,51.116943359,93.078613281,77.819824219,86.212158203,93.841552734,118.255615234,112.915039063,113.677978516,85.449218750,109.863281250
,16.784667969,64.086914063,67.138671875,50.354003906,90.026855469,77.819824219,86.975097656,92.315673828,114.440917969,112.152099609,113.677978516,86.975097656,109.863281250
,17.547607422,61.798095703,66.375732422,49.591064453,87.738037109,77.819824219,85.449218750,89.263916016,109.863281250,111.389160156,113.677978516,86.975097656,109.863281250
,18.310546875,61.035156250,65.612792969,49.591064453,86.212158203,77.819824219,86.212158203,87.738037109,106.048583984,111.389160156,112.915039063,86.212158203,108.337402344
,18.310546875,59.509277344,64.849853516,50.354003906,86.212158203,77.819824219,88.500976563,85.449218750,102.233886719,112.152099609,112.152099609,85.449218750,107.574462891
,19.073486328,59.509277344,63.323974609,51.116943359,86.212158203,77.819824219,91.552734375,83.923339844,99.945068359,112.915039063,111.389160156,83.923339844,106.048583984
,19.836425781,60.272216797,61.798095703,53.405761719,86.212158203,77.819824219,96.130371094,83.160400391,100.708007813,112.152099609,111.389160156,81.634521484,102.996826172
,21.362304688,61.035156250,60.272216797,54.931640625,86.975097656,77.056884766,100.708007813,81.634521484,100.708007813,110.626220703,110.626220703,80.871582031,102.996826172
,24.414062500,60.272216797,57.983398438,56.457519531,87.738037109,75.531005859,106.811523438,78.582763672,102.233886719,107.574462891,109.863281250,79.345703125,102.996826172
,26.702880859,59.509277344,54.168701172,57.983398438,87.738037109,75.531005859,113.677978516,77.056884766,102.996826172,105.285644531,108.337402344,78.582763672,102.996826172
,26.702880859,57.983398438,51.879882813,60.272216797,87.738037109,75.531005859,120.544433594,77.056884766,102.233886719,103.759765625,107.574462891,77.056884766,106.048583984
,25.939941406,57.983398438,48.828125000,63.323974609,86.975097656,77.056884766,128.173828125,76.293945313,101.470947266,102.996826172,106.048583984,77.056884766,106.811523438
,24.414062500,58.746337891,48.065185547,64.849853516,85.449218750,79.345703125,136.566162109,77.819824219,99.945068359,102.233886719,105.285644531,77.056884766,107.574462891
,23.651123047,59.509277344,48.065185547,67.901611328,83.160400391,81.634521484,141.906738281,77.819824219,99.945068359,99.945068359,104.522705078,77.056884766,107.574462891
,24.414062500,60.272216797,48.065185547,67.901611328,80.871582031,82.397460938,147.247314453,77.819824219,101.470947266,97.656250000,102.233886719,77.056884766,106.048583984
,25.939941406,58.746337891,47.302246094,66.375732422,80.108642578,82.397460938,148.773193359,77.819824219,102.233886719,95.367431641,100.708007813,77.056884766,106.048583984
,27.465820313,57.220458984,47.302246094,65.612792969,79.345703125,80.108642578,146.484375000,78.582763672,102.996826172,92.315673828,99.182128906,76.293945313,105.285644531
,26.702880859,55.694580078,46.539306641,62.561035156,78.582763672,77.819824219,141.906738281,80.108642578,102.996826172,92.315673828,97.656250000,77.056884766,106.048583984
,25.177001953,54.931640625,45.776367188,61.035156250,77.819824219,77.056884766,134.277343750,80.108642578,102.233886719,92.315673828,97.656250000,77.819824219,106.811523438
,23.651123047,54.931640625,44.250488281,58.746337891,76.293945313,77.056884766,125.885009766,80.108642578,102.233886719,93.078613281,96.893310547,78.582763672,105.285644531
,21.362304688,54.168701172,42.724609375,57.220458984,74.768066406,77.819824219,117.492675781,78.582763672,102.996826172,95.367431641,96.893310547,81.634521484,103.759765625
,22.125244141,53.405761719,39.672851563,56.457519531,74.005126953,77.056884766,109.100341797,76.293945313,103.759765625,96.893310547,96.893310547,84.686279297,101.470947266
,22.888183594,52.642822266,36.621093750,55.694580078,73.242187500,75.531005859,99.945068359,75.531005859,103.759765625,97.656250000,96.893310547,89.263916016,98.419189453
,22.888183594,53.405761719,35.095214844,54.168701172,72.479248047,73.242187500,91.552734375,75.531005859,101.470947266,97.656250000,97.656250000,95.367431641,96.893310547
,23.651123047,54.168701172,34.332275391,51.879882813,71.716308594,70.953369141,83.160400391,75.531005859,99.182128906,96.130371094,98.419189453,102.233886719,95.367431641
,24.414062500,55.694580078,35.095214844,48.828125000,70.953369141,71.716308594,76.293945313,77.819824219,96.130371094,94.604492188,98.419189453,109.863281250,93.841552734
,25.939941406,56.457519531,37.384033203,45.776367188,70.190429688,72.479248047,70.953369141,77.819824219,93.841552734,91.552734375,98.419189453,116.729736328,93.841552734
,27.465820313,55.694580078,38.146972656,44.250488281,68.664550781,73.242187500,67.138671875,77.056884766,93.078613281,90.026855469,96.893310547,122.833251953,93.841552734
,29.754638672,54.168701172,40.435791016,42.724609375,67.138671875,74.768066406,65.612792969,77.819824219,91.552734375,88.500976563,95.367431641,128.173828125,93.078613281
,30.517578125,51.116943359,43.487548828,41.961669922,65.612792969,74.005126953,64.086914063,77.819824219,90.789794922,86.212158203,93.841552734,129.699707031,93.078613281
,30.517578125,48.828125000,45.776367188,43.487548828,64.086914063,71.716308594,65.612792969,77.819824219,90.789794922,86.212158203,93.078613281,130.462646484,90.789794922
,30.517578125,48.065185547,47.302246094,43.487548828,62.561035156,71.716308594,67.138671875,77.819824219,90.026855469,85.449218750,93.841552734,127.410888672,88.500976563
,29.754638672,49.591064453,48.065185547,44.250488281,61.798095703,71.716308594,67.138671875,77.056884766,90.789794922,83.923339844,96.130371094,120.544433594,86.975097656
,28.991699219,50.354003906,47.302246094,45.776367188,62.561035156,72.479248047,68.664550781,76.293945313,92.315673828,83.923339844,97.656250000,111.389160156,86.212158203
,29.754638672,50.354003906,45.013427734,45.776367188,64.086914063,73.242187500,68.664550781,75.531005859,93.841552734,82.397460938,99.182128906,99.945068359,86.975097656
,29.754638672,49.591064453,41.961669922,47.302246094,64.849853516,70.953369141,69.427490234,76.293945313,94.604492188,81.634521484,99.182128906,88.500976563,86.975097656
,29.754638672,48.065185547,38.909912109,48.065185547,65.612792969,67.901611328,70.953369141,77.056884766,95.367431641,82.397460938,99.182128906,77.819824219,86.212158203
,30.517578125,46.539306641,37.384033203,47.302246094,64.086914063,64.086914063,71.716308594,76.293945313,93.841552734,83.160400391,99.945068359,68.664550781,84.686279297
,29.754638672,46.539306641,37.384033203,46.539306641,61.035156250,61.798095703,72.479248047,77.056884766,92.315673828,83.160400391,101.470947266,61.798095703,82.397460938
,30.517578125,46.539306641,38.146972656,45.013427734,57.220458984,60.272216797,72.479248047,77.056884766,90.026855469,83.160400391,102.996826172,54.931640625,80.108642578
,30.517578125,47.302246094,41.961669922,43.487548828,53.405761719,59.509277344,70.190429688,74.768066406,87.738037109,82.397460938,103.759765625,49.591064453,77.056884766
,30.517578125,48.828125000,46.539306641,41.961669922,50.354003906,60.272216797,67.901611328,74.768066406,86.975097656,82.397460938,102.996826172,45.013427734,76.293945313
,29.754638672,48.828125000,52.642822266,41.961669922,48.065185547,59.509277344,64.849853516,74.005126953,86.212158203,82.397460938,101.470947266,41.198730469,76.293945313
,29.754638672,49.591064453,57.983398438,41.961669922,46.539306641,58.746337891,61.798095703,74.005126953,86.212158203,82.397460938,98.419189453,39.672851563,77.056884766
,28.228759766,48.828125000,62.561035156,41.961669922,45.776367188,58.746337891,60.272216797,76.293945313,86.975097656,82.397460938,95.367431641,39.672851563,77.056884766
,26.702880859,48.828125000,64.849853516,41.961669922,45.776367188,59.509277344,58.746337891,77.056884766,86.975097656,80.871582031,90.789794922,39.672851563,78.582763672
,25.177001953,48.065185547,65.612792969,41.198730469,46.539306641,61.035156250,59.509277344,77.056884766,86.975097656,80.108642578,86.212158203,41.961669922,79.345703125
,23.651123047,46.539306641,65.612792969,41.198730469,47.302246094,63.323974609,59.509277344,77.056884766,85.449218750,80.871582031,82.397460938,45.013427734,82.397460938
,22.125244141,44.250488281,65.612792969,42.724609375,47.302246094,64.086914063,58.746337891,76.293945313,83.160400391,80.871582031,78.582763672,46.539306641,86.212158203
,20.599365234,41.198730469,67.138671875,42.724609375,47.302246094,64.086914063,59.509277344,74.768066406,81.634521484,82.397460938,74.768066406,49.591064453,90.026855469
,19.836425781,37.384033203,68.664550781,45.013427734,47.302246094,63.323974609,59.509277344,74.005126953,80.871582031,83.160400391,72.479248047,51.879882813,93.078613281
,20.599365234,35.858154297,69.427490234,47.302246094,47.302246094,61.798095703,59.509277344,73.242187500,80.871582031,83.923339844,70.953369141,52.642822266,95.367431641
,19.836425781,35.858154297,70.190429688,49.591064453,47.302246094,61.035156250,60.272216797,72.479248047,81.634521484,86.212158203,69.427490234,54.931640625,96.130371094
,19.836425781,35.095214844,69.427490234,51.879882813,46.539306641,60.272216797,58.746337891,70.953369141,81.634521484,85.449218750,68.664550781,56.457519531,95.367431641
,19.073486328,36.621093750,67.901611328,52.642822266,45.013427734,61.035156250,58.746337891,70.190429688,81.634521484,84.686279297,68.664550781,57.220458984,93.078613281
,18.310546875,35.858154297,68.664550781,52.642822266,45.013427734,59.509277344,57.983398438,68.664550781,81.634521484,83.160400391,69.427490234,57.983398438,91.552734375
,19.073486328,35.095214844,69.427490234,51.879882813,42.724609375,58.746337891,57.220458984,66.375732422,81.634521484,80.108642578,70.953369141,57.983398438,89.263916016
,20.599365234,35.095214844,72.479248047,50.354003906,41.961669922,57.983398438,56.457519531,64.849853516,81.634521484,77.819824219,74.005126953,57.983398438,86.975097656
,22.125244141,35.858154297,76.293945313,49.591064453,41.961669922,57.220458984,55.694580078,63.323974609,80.871582031,74.768066406,75.531005859,57.220458984,85.449218750
,23.651123047,36.621093750,79.345703125,49.591064453,40.435791016,57.983398438,54.168701172,62.561035156,80.871582031,71.716308594,77.056884766,57.220458984,83.160400391
,23.651123047,38.146972656,82.397460938,49.591064453,41.198730469,58.746337891,53.405761719,61.035156250,80.871582031,69.427490234,76.293945313,56.457519531,80.871582031
,22.888183594,38.909912109,83.160400391,51.879882813,41.961669922,58.746337891,53.405761719,59.509277344,79.345703125,65.612792969,74.005126953,56.457519531,79.345703125
,22.125244141,38.146972656,82.397460938,54.168701172,41.198730469,58.746337891,54.168701172,58.746337891,79.345703125,64.849853516,71.716308594,57.220458984,77.819824219
,20.599365234,36.621093750,80.108642578,55.694580078,42.724609375,59.509277344,54.931640625,57.220458984,77.819824219,64.086914063,69.427490234,56.457519531,77.819824219
,19.073486328,35.095214844,77.056884766,57.983398438,42.724609375,59.509277344,55.694580078,56.457519531,76.293945313,64.086914063,67.901611328,55.694580078,77.056884766
,17.547607422,33.569335938,73.242187500,59.509277344,42.724609375,61.035156250,56.457519531,55.694580078,77.056884766,65.612792969,66.375732422,54.168701172,77.056884766
,16.784667969,33.569335938,69.427490234,61.035156250,44.250488281,61.798095703,55.694580078,54.168701172,77.056884766,66.375732422,67.138671875,52.642822266,76.293945313
,16.784667969,34.332275391,67.138671875,63.323974609,43.487548828,62.561035156,54.931640625,52.642822266,77.056884766,67.138671875,67.138671875,51.116943359,74.768066406
,17.547607422,34.332275391,64.849853516,63.323974609,43.487548828,62.561035156,52.642822266,50.354003906,78.582763672,68.664550781,66.375732422,50.354003906,73.242187500
,19.073486328,34.332275391,62.561035156,62.561035156,44.250488281,60.272216797,49.591064453,47.302246094,77.819824219,69.427490234,65.612792969,50.354003906,70.953369141
,19.073486328,34.332275391,60.272216797,62.561035156,43.487548828,58.746337891,48.065185547,45.013427734,77.819824219,70.190429688,64.849853516,50.354003906,68.664550781
,19.073486328,35.095214844,57.220458984,63.323974609,43.487548828,57.983398438,46.539306641,43.487548828,76.293945313,70.190429688,63.323974609,50.354003906,67.138671875
,19.836425781,35.858154297,54.931640625,64.086914063,42.724609375,57.983398438,46.539306641,41.961669922,74.005126953,70.953369141,63.323974609,50.354003906,64.849853516
,22.125244141,38.146972656,51.879882813,64.086914063,41.198730469,59.509277344,48.065185547,42.724609375,71.716308594,70.190429688,62.561035156,48.828125000,63.323974609
,24.414062500,38.909912109,50.354003906,63.323974609,39.672851563,59.509277344,48.828125000,42.724609375,67.901611328,68.664550781,61.798095703,48.065185547,61.035156250
,27.465820313,38.909912109,48.828125000,61.035156250,38.146972656,58.746337891,50.354003906,42.724609375,64.849853516,67.138671875,60.272216797,46.539306641,58.746337891
,28.228759766,38.909912109,47.302246094,58.746337891,39.672851563,57.983398438,51.879882813,42.724609375,62.561035156,64.849853516,57.983398438,46.539306641,57.220458984
,27.465820313,37.384033203,47.302246094,57.983398438,40.435791016,56.457519531,51.879882813,41.198730469,58.746337891,64.086914063,55.694580078,45.776367188,55.694580078
,26.702880859,35.095214844,47.302246094,59.509277344,41.198730469,55.694580078,52.642822266,39.672851563,56.457519531,65.612792969,54.931640625,47.302246094,53.405761719
,25.939941406,34.332275391,48.828125000,63.323974609,42.724609375,57.220458984,51.879882813,38.909912109,54.168701172,68.664550781,56.457519531,47.302246094,51.879882813
,25.939941406,33.569335938,51.116943359,67.901611328,42.724609375,57.983398438,51.879882813,37.384033203,51.116943359,72.479248047,58.746337891,48.065185547,49.591064453
,26.702880859,32.806396484,53.405761719,70.190429688,42.724609375,58.746337891,52.642822266,35.858154297,49.591064453,78.582763672,59.509277344,49.591064453,48.065185547
,25.939941406,32.806396484,57.220458984,69.427490234,44.250488281,57.983398438,53.405761719,33.569335938,48.828125000,85.449218750,59.509277344,50.354003906,47.302246094
,25.177001953,35.095214844,60.272216797,66.375732422,44.250488281,55.694580078,54.168701172,31.280517578,48.828125000,93.078613281,57.983398438,50.354003906,45.013427734
,24.414062500,36.621093750,64.849853516,62.561035156,44.250488281,53.405761719,53.405761719,29.754638672,51.116943359,102.233886719,54.931640625,50.354003906,44.250488281
,24.414062500,38.909912109,69.427490234,58.746337891,43.487548828,52.642822266,51.116943359,27.465820313,54.168701172,109.100341797,52.642822266,47.302246094,43.487548828
,25.177001953,41.198730469,71.716308594,55.694580078,40.435791016,51.116943359,49.591064453,25.939941406,58.746337891,113.677978516,50.354003906,45.013427734,43.487548828
,26.702880859,41.198730469,72.479248047,52.642822266,38.146972656,51.879882813,48.828125000,23.651123047,64.086914063,116.729736328,48.828125000,42.724609375,45.013427734
,28.991699219,41.961669922,71.716308594,50.354003906,35.858154297,50.354003906,48.828125000,22.125244141,69.427490234,114.440917969,48.065185547,40.435791016,46.539306641
,29.754638672,41.961669922,70.190429688,48.065185547,34.332275391,48.065185547,48.828125000,21.362304688,76.293945313,109.863281250,47.302246094,38.909912109,46.539306641
,28.991699219,42.724609375,68.664550781,45.776367188,33.569335938,45.776367188,48.065185547,20.599365234,83.923339844,102.996826172,46.539306641,37.384033203,46.539306641
,30.517578125,41.961669922,67.138671875,45.013427734,32.043457031,43.487548828,47.302246094,20.599365234,91.552734375,93.078613281,45.013427734,36.621093750,44.250488281
,30.517578125,41.198730469,64.849853516,44.250488281,30.517578125,44.250488281,45.776367188,21.362304688,100.708007813,82.397460938,42.724609375,35.858154297,42.724609375
,31.280517578,39.672851563,61.798095703,45.013427734,28.991699219,45.776367188,44.250488281,21.362304688,108.337402344,70.953369141,38.909912109,35.095214844,41.961669922
,32.043457031,38.146972656,58.746337891,45.013427734,26.702880859,47.302246094,43.487548828,22.888183594,116.729736328,59.509277344,35.095214844,35.858154297,41.198730469
,31.280517578,36.621093750,54.168701172,45.013427734,25.939941406,48.065185547,43.487548828,26.702880859,122.833251953,49.591064453,32.043457031,36.621093750,41.198730469
,30.517578125,35.858154297,50.354003906,42.724609375,25.177001953,47.302246094,43.487548828,31.280517578,125.122070313,42.724609375,28.228759766,38.146972656,41.961669922
,28.991699219,34.332275391,47.302246094,40.435791016,24.414062500,45.776367188,45.013427734,38.146972656,125.885009766,38.146972656,26.702880859,40.435791016,44.250488281
,28.228759766,33.569335938,45.776367188,38.146972656,25.177001953,45.013427734,45.013427734,45.013427734,124.359130859,35.095214844,26.702880859,42.724609375,49.591064453
,28.228759766,34.332275391,43.487548828,36.621093750,24.414062500,45.013427734,45.776367188,50.354003906,122.070312500,32.806396484,27.465820313,45.013427734,54.931640625
,27.465820313,33.569335938,42.724609375,35.858154297,24.414062500,45.776367188,45.013427734,52.642822266,120.544433594,31.280517578,28.228759766,46.539306641,61.798095703
,28.228759766,33.569335938,41.198730469,35.095214844,25.939941406,45.776367188,44.250488281,51.879882813,118.255615234,31.280517578,28.228759766,47.302246094,67.901611328
,28.991699219,34.332275391,40.435791016,34.332275391,27.465820313,45.776367188,45.013427734,49.591064453,115.966796875,33.569335938,27.465820313,47.302246094,71.716308594
,28.991699219,32.806396484,41.198730469,32.806396484,28.228759766,45.776367188,45.013427734,46.539306641,109.100341797,38.146972656,27.465820313,47.302246094,74.768066406
,29.754638672,32.043457031,42.724609375,31.280517578,27.465820313,45.013427734,45.013427734,43.487548828,96.893310547,42.724609375,28.228759766,47.302246094,75.531005859
,30.517578125,32.043457031,45.013427734,31.280517578,25.939941406,45.013427734,44.250488281,41.961669922,80.108642578,45.776367188,28.991699219,47.302246094,74.768066406
,29.754638672,32.043457031,48.065185547,31.280517578,23.651123047,43.487548828,41.198730469,41.198730469,59.509277344,47.302246094,30.517578125,44.250488281,73.242187500
,30.517578125,31.280517578,49.591064453,31.280517578,20.599365234,41.198730469,38.146972656,40.435791016,40.435791016,46.539306641,32.806396484,42.724609375,68.664550781
,30.517578125,29.754638672,51.879882813,29.754638672,19.836425781,41.961669922,35.858154297,40.435791016,25.939941406,46.539306641,33.569335938,40.435791016,61.798095703
,29.754638672,27.465820313,55.694580078,28.228759766,18.310546875,41.198730469,34.332275391,38.909912109,16.021728516,45.013427734,35.095214844,37.384033203,53.405761719
,30.517578125,25.177001953,58.746337891,26.702880859,16.021728516,41.961669922,33.569335938,37.384033203,11.444091797,45.013427734,34.332275391,36.621093750,43.487548828
,30.517578125,23.651123047,61.798095703,26.702880859,16.021728516,43.487548828,34.332275391,35.858154297,6.103515625,45.013427734,32.806396484,34.332275391,33.569335938
,30.517578125,22.888183594,62.561035156,29.754638672,15.258789063,44.250488281,32.043457031,32.806396484,-0.762939453,45.776367188,29.754638672,34.332275391,24.414062500
,32.043457031,21.362304688,61.798095703,32.806396484,15.258789063,45.776367188,30.517578125,30.517578125,-11.444091797,47.302246094,25.177001953,35.858154297,17.547607422
,32.806396484,20.599365234,59.509277344,36.621093750,17.547607422,46.539306641,28.991699219,28.228759766,-26.702880859,48.065185547,20.599365234,35.858154297,12.207031250
