Test Name,M-max Lower Leg Ampl Lines
Test Item,Right TA
Patient Name,"post  s2718tdvg"
Patient ID,
Test Date,10/15/2019
Trace Label,"Tr 1 : 0 mA : 100 탎","Tr 2 : 51 mA : 100 탎","Tr 3 : 100 mA : 100 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 300 탎","Tr 6 : 100 mA : 300 탎","Tr 7 : 100 mA : 300 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎"
,28.991699219,17.547607422,21.362304688,-2.288818359,-3.051757813,12.969970703,-28.991699219,6.866455078,19.073486328,30.517578125
,29.754638672,16.784667969,21.362304688,-2.288818359,-1.525878906,9.918212891,-31.280517578,9.918212891,19.836425781,30.517578125
,30.517578125,15.258789063,22.125244141,-3.051757813,0.000000000,7.629394531,-32.043457031,12.969970703,19.836425781,28.991699219
,31.280517578,14.495849609,22.125244141,-3.051757813,0.000000000,5.340576172,-31.280517578,18.310546875,19.836425781,28.228759766
,32.043457031,14.495849609,22.888183594,-3.051757813,0.000000000,3.051757813,-31.280517578,21.362304688,21.362304688,25.939941406
,32.806396484,16.021728516,24.414062500,-1.525878906,0.000000000,3.051757813,-29.754638672,22.888183594,22.125244141,23.651123047
,32.806396484,16.784667969,24.414062500,0.000000000,0.000000000,2.288818359,-29.754638672,23.651123047,23.651123047,21.362304688
,34.332275391,16.784667969,25.177001953,0.762939453,0.762939453,3.051757813,-30.517578125,22.888183594,24.414062500,19.836425781
,35.858154297,18.310546875,25.939941406,1.525878906,0.762939453,4.577636719,-30.517578125,22.125244141,23.651123047,17.547607422
,37.384033203,19.073486328,25.939941406,1.525878906,1.525878906,6.866455078,-30.517578125,22.125244141,23.651123047,17.547607422
,38.146972656,20.599365234,26.702880859,0.762939453,1.525878906,10.681152344,-29.754638672,22.125244141,22.125244141,16.784667969
,38.146972656,22.125244141,27.465820313,0.762939453,2.288818359,14.495849609,-28.991699219,22.125244141,22.888183594,16.021728516
,38.146972656,22.125244141,27.465820313,0.762939453,3.814697266,17.547607422,-29.754638672,22.125244141,22.888183594,16.784667969
,38.146972656,22.888183594,28.991699219,1.525878906,4.577636719,19.836425781,-28.991699219,21.362304688,23.651123047,16.784667969
,39.672851563,22.125244141,29.754638672,2.288818359,5.340576172,22.888183594,-29.754638672,20.599365234,25.939941406,19.073486328
,41.198730469,20.599365234,30.517578125,3.051757813,5.340576172,24.414062500,-28.991699219,19.836425781,27.465820313,21.362304688
,43.487548828,19.836425781,33.569335938,4.577636719,6.103515625,25.939941406,-28.228759766,20.599365234,29.754638672,22.125244141
,45.013427734,18.310546875,35.095214844,4.577636719,7.629394531,25.177001953,-28.991699219,21.362304688,31.280517578,23.651123047
,44.250488281,18.310546875,35.858154297,6.103515625,9.918212891,23.651123047,-29.754638672,22.125244141,32.043457031,22.888183594
,42.724609375,19.073486328,37.384033203,8.392333984,11.444091797,22.125244141,-30.517578125,23.651123047,32.043457031,22.125244141
,39.672851563,19.836425781,37.384033203,9.155273438,12.207031250,20.599365234,-32.806396484,25.177001953,32.043457031,22.125244141
,36.621093750,21.362304688,38.909912109,10.681152344,11.444091797,21.362304688,-33.569335938,27.465820313,31.280517578,21.362304688
,35.095214844,22.125244141,40.435791016,11.444091797,10.681152344,22.888183594,-33.569335938,30.517578125,31.280517578,22.888183594
,34.332275391,21.362304688,41.198730469,11.444091797,9.918212891,24.414062500,-33.569335938,31.280517578,31.280517578,25.177001953
,35.095214844,21.362304688,42.724609375,12.207031250,10.681152344,25.939941406,-32.043457031,32.043457031,31.280517578,25.939941406
